method,n,metric,mean,ci95_halfwidth,seed_count
endpoint,40,absolute_gap,50.608000000000004,11.07080599982672,5
endpoint,40,inference_time_seconds,0.7919185103320013,0.08400823274001926,5
endpoint,40,first_loss_step,43.64002417718645,28.96401987727814,5
endpoint,40,first_odd_cycle_step,27.039332305121782,5.179240035299763,5
endpoint,40,parameter_count,13185.0,0.0,5
endpoint,40,exact_rate,0.076,0.1109188950801179,5
endpoint,40,unbalanced_bipartite_rate,0.078,0.05784075536526765,5
endpoint,40,nonbipartite_rate,0.8460000000000001,0.1576962161370475,5
endpoint,40,odd_cycle_first_loss_rate,0.8299999999999998,0.14506759618378842,5
endpoint,40,partition_imbalance_first_loss_rate,0.094,0.05454849131699475,5
gnn,6,optimality_ratio,1.0,0.0,5
gnn,6,exact_optimum,1.0,0.0,5
gnn,6,absolute_gap,0.0,0.0,5
gnn,6,inference_time_seconds,0.0012688099140013623,0.00022254559162284424,5
gnn,6,first_loss_step,,,0
gnn,6,first_odd_cycle_step,,,0
gnn,6,parameter_count,38337.0,0.0,5
gnn,6,exact_rate,1.0,0.0,5
gnn,6,unbalanced_bipartite_rate,0.0,0.0,5
gnn,6,nonbipartite_rate,0.0,0.0,5
gnn,6,odd_cycle_first_loss_rate,0.0,0.0,5
gnn,6,partition_imbalance_first_loss_rate,0.0,0.0,5
gnn,7,optimality_ratio,0.999,0.0018509634034651879,5
gnn,7,exact_optimum,0.994,0.011105780420791203,5
gnn,7,absolute_gap,0.012,0.022211560841582392,5
gnn,7,inference_time_seconds,0.0018419211639974984,0.00020388299617634978,5
gnn,7,first_loss_step,9.0,,2
gnn,7,first_odd_cycle_step,9.0,,2
gnn,7,parameter_count,38337.0,0.0,5
gnn,7,exact_rate,0.994,0.011105780420791203,5
gnn,7,unbalanced_bipartite_rate,0.0,0.0,5
gnn,7,nonbipartite_rate,0.006,0.011105780420791196,5
gnn,7,odd_cycle_first_loss_rate,0.006,0.011105780420791196,5
gnn,7,partition_imbalance_first_loss_rate,0.0,0.0,5
gnn,8,optimality_ratio,1.0,0.0,5
gnn,8,exact_optimum,1.0,0.0,5
gnn,8,absolute_gap,0.0,0.0,5
gnn,8,inference_time_seconds,0.003309251829998118,0.001457493887388596,5
gnn,8,first_loss_step,,,0
gnn,8,first_odd_cycle_step,,,0
gnn,8,parameter_count,38337.0,0.0,5
gnn,8,exact_rate,1.0,0.0,5
gnn,8,unbalanced_bipartite_rate,0.0,0.0,5
gnn,8,nonbipartite_rate,0.0,0.0,5
gnn,8,odd_cycle_first_loss_rate,0.0,0.0,5
gnn,8,partition_imbalance_first_loss_rate,0.0,0.0,5
gnn,9,optimality_ratio,0.9976,0.0031165519010506624,5
gnn,9,exact_optimum,0.984,0.02077701267367141,5
gnn,9,absolute_gap,0.048,0.06233103802101418,5
gnn,9,inference_time_seconds,0.004562441747999343,0.0014408413151443349,5
gnn,9,first_loss_step,15.25,,3
gnn,9,first_odd_cycle_step,15.25,,3
gnn,9,parameter_count,38337.0,0.0,5
gnn,9,exact_rate,0.984,0.02077701267367141,5
gnn,9,unbalanced_bipartite_rate,0.0,0.0,5
gnn,9,nonbipartite_rate,0.016,0.02077701267367139,5
gnn,9,odd_cycle_first_loss_rate,0.016,0.02077701267367139,5
gnn,9,partition_imbalance_first_loss_rate,0.0,0.0,5
gnn,10,optimality_ratio,0.99832,0.0014222338357595006,5
gnn,10,exact_optimum,0.99,0.008779890330850852,5
gnn,10,absolute_gap,0.042,0.03555584589398764,5
gnn,10,inference_time_seconds,0.007777311664001851,0.0037679646689169665,5
gnn,10,first_loss_step,13.75,,4
gnn,10,first_odd_cycle_step,14.0,,4
gnn,10,parameter_count,38337.0,0.0,5
gnn,10,exact_rate,0.99,0.008779890330850852,5
gnn,10,unbalanced_bipartite_rate,0.0,0.0,5
gnn,10,nonbipartite_rate,0.01,0.008779890330850844,5
gnn,10,odd_cycle_first_loss_rate,0.006,0.00680087380658257,5
gnn,10,partition_imbalance_first_loss_rate,0.004,0.011105780420791196,5
gnn,11,optimality_ratio,0.9951333333333334,0.005641644147745219,5
gnn,11,exact_optimum,0.966,0.03984948392348919,5
gnn,11,absolute_gap,0.146,0.16924932443235643,5
gnn,11,inference_time_seconds,0.009644297496002714,0.0023638333076254217,5
gnn,11,first_loss_step,16.361904761904764,,3
gnn,11,first_odd_cycle_step,16.361904761904764,,3
gnn,11,parameter_count,38337.0,0.0,5
gnn,11,exact_rate,0.966,0.03984948392348919,5
gnn,11,unbalanced_bipartite_rate,0.0,0.0,5
gnn,11,nonbipartite_rate,0.034,0.0398494839234892,5
gnn,11,odd_cycle_first_loss_rate,0.034,0.0398494839234892,5
gnn,11,partition_imbalance_first_loss_rate,0.0,0.0,5
gnn,12,optimality_ratio,0.9962222222222221,0.0020923074314982445,5
gnn,12,exact_optimum,0.9739999999999999,0.014157147769822758,5
gnn,12,absolute_gap,0.13599999999999998,0.07532306753393767,5
gnn,12,inference_time_seconds,0.011751644836001966,0.002690244162279596,5
gnn,12,first_loss_step,15.816666666666668,8.980749687274193,5
gnn,12,first_odd_cycle_step,13.866666666666669,9.930509223556843,5
gnn,12,parameter_count,38337.0,0.0,5
gnn,12,exact_rate,0.9739999999999999,0.014157147769822758,5
gnn,12,unbalanced_bipartite_rate,0.004,0.00680087380658257,5
gnn,12,nonbipartite_rate,0.022000000000000002,0.010388506336835695,5
gnn,12,odd_cycle_first_loss_rate,0.02,0.008779890330850844,5
gnn,12,partition_imbalance_first_loss_rate,0.006,0.011105780420791196,5
gnn,13,optimality_ratio,0.9914761904761905,0.004421684902102368,5
gnn,13,exact_optimum,0.942,0.028314295539645453,5
gnn,13,absolute_gap,0.358,0.18571076588830027,5
gnn,13,inference_time_seconds,0.015186353252001883,0.002668606395289107,5
gnn,13,first_loss_step,12.808333333333332,6.838121511869459,5
gnn,13,first_odd_cycle_step,12.808333333333332,6.838121511869459,5
gnn,13,parameter_count,38337.0,0.0,5
gnn,13,exact_rate,0.942,0.028314295539645453,5
gnn,13,unbalanced_bipartite_rate,0.0,0.0,5
gnn,13,nonbipartite_rate,0.057999999999999996,0.028314295539645498,5
gnn,13,odd_cycle_first_loss_rate,0.057999999999999996,0.028314295539645498,5
gnn,13,partition_imbalance_first_loss_rate,0.0,0.0,5
gnn,14,optimality_ratio,0.9914285714285714,0.0034138648472872585,5
gnn,14,exact_optimum,0.9259999999999999,0.039849483923489165,5
gnn,14,absolute_gap,0.42000000000000004,0.16727937751708025,5
gnn,14,inference_time_seconds,0.020137656162001756,0.003227566733749964,5
gnn,14,first_loss_step,19.794920634920636,7.711978748382364,5
gnn,14,first_odd_cycle_step,16.363095238095237,4.647233206866117,5
gnn,14,parameter_count,38337.0,0.0,5
gnn,14,exact_rate,0.9259999999999999,0.039849483923489165,5
gnn,14,unbalanced_bipartite_rate,0.016,0.02420448727169072,5
gnn,14,nonbipartite_rate,0.057999999999999996,0.022211560841582392,5
gnn,14,odd_cycle_first_loss_rate,0.057999999999999996,0.022211560841582392,5
gnn,14,partition_imbalance_first_loss_rate,0.016,0.02420448727169072,5
gnn,15,optimality_ratio,0.9846785714285714,0.008809796294390887,5
gnn,15,exact_optimum,0.8859999999999999,0.07056760046031199,5
gnn,15,absolute_gap,0.858,0.4933485924858921,5
gnn,15,inference_time_seconds,0.025552040256001367,0.004390483773200214,5
gnn,15,first_loss_step,17.36831550802139,5.706664776964172,5
gnn,15,first_odd_cycle_step,17.36831550802139,5.706664776964172,5
gnn,15,parameter_count,38337.0,0.0,5
gnn,15,exact_rate,0.8859999999999999,0.07056760046031199,5
gnn,15,unbalanced_bipartite_rate,0.0,0.0,5
gnn,15,nonbipartite_rate,0.11400000000000002,0.07056760046031198,5
gnn,15,odd_cycle_first_loss_rate,0.11400000000000002,0.07056760046031198,5
gnn,15,partition_imbalance_first_loss_rate,0.0,0.0,5
gnn,16,optimality_ratio,0.97915625,0.013659874709523102,5
gnn,16,exact_optimum,0.8480000000000001,0.11154262386815807,5
gnn,16,absolute_gap,1.334,0.8742319814094784,5
gnn,16,inference_time_seconds,0.031197517168002342,0.004862616519763821,5
gnn,16,first_loss_step,19.022649572649573,3.3940879933528545,5
gnn,16,first_odd_cycle_step,17.19040404040404,4.688299586477081,5
gnn,16,parameter_count,38337.0,0.0,5
gnn,16,exact_rate,0.8480000000000001,0.11154262386815807,5
gnn,16,unbalanced_bipartite_rate,0.014000000000000002,0.02720349522633028,5
gnn,16,nonbipartite_rate,0.13799999999999998,0.08753511031376926,5
gnn,16,odd_cycle_first_loss_rate,0.124,0.08849850722431223,5
gnn,16,partition_imbalance_first_loss_rate,0.028000000000000004,0.028314295539645498,5
gnn,17,optimality_ratio,0.9741111111111111,0.012825821738391446,5
gnn,17,exact_optimum,0.804,0.09800497277195842,5
gnn,17,absolute_gap,1.864,0.9234591651641844,5
gnn,17,inference_time_seconds,0.03851484232800244,0.0021785242397954806,5
gnn,17,first_loss_step,21.89871794871795,6.790350430421183,5
gnn,17,first_odd_cycle_step,21.89871794871795,6.790350430421183,5
gnn,17,parameter_count,38337.0,0.0,5
gnn,17,exact_rate,0.804,0.09800497277195842,5
gnn,17,unbalanced_bipartite_rate,0.0,0.0,5
gnn,17,nonbipartite_rate,0.196,0.09800497277195841,5
gnn,17,odd_cycle_first_loss_rate,0.196,0.09800497277195841,5
gnn,17,partition_imbalance_first_loss_rate,0.0,0.0,5
gnn,20,optimality_ratio,0.9594600000000002,0.01715622922037384,5
gnn,20,exact_optimum,0.6779999999999999,0.11594775161371766,5
gnn,20,absolute_gap,4.054,1.715622922037382,5
gnn,20,inference_time_seconds,0.06556016866600109,0.006016445508676027,5
gnn,20,first_loss_step,27.633337773337775,13.5736924061016,5
gnn,20,first_odd_cycle_step,23.491726755218213,12.783232441194235,5
gnn,20,parameter_count,38337.0,0.0,5
gnn,20,exact_rate,0.6779999999999999,0.11594775161371766,5
gnn,20,unbalanced_bipartite_rate,0.03200000000000001,0.023883883880999848,5
gnn,20,nonbipartite_rate,0.29,0.12134049850053245,5
gnn,20,odd_cycle_first_loss_rate,0.27,0.13459317011689528,5
gnn,20,partition_imbalance_first_loss_rate,0.052000000000000005,0.0522385029212227,5
gnn,23,optimality_ratio,0.9448181818181819,0.024114959371034275,5
gnn,23,exact_optimum,0.588,0.18023384875503576,5
gnn,23,absolute_gap,7.283999999999999,3.1831746369765237,5
gnn,23,inference_time_seconds,0.10774582900200036,0.012258945304739702,5
gnn,23,first_loss_step,27.714664175848583,13.004995435183753,5
gnn,23,first_odd_cycle_step,27.714664175848583,13.004995435183753,5
gnn,23,parameter_count,38337.0,0.0,5
gnn,23,exact_rate,0.588,0.18023384875503576,5
gnn,23,unbalanced_bipartite_rate,0.0,0.0,5
gnn,23,nonbipartite_rate,0.41200000000000003,0.1802338487550357,5
gnn,23,odd_cycle_first_loss_rate,0.41200000000000003,0.1802338487550357,5
gnn,23,partition_imbalance_first_loss_rate,0.0,0.0,5
gnn,24,optimality_ratio,0.9315000000000001,0.031532185347057484,5
gnn,24,exact_optimum,0.4779999999999999,0.1928380542439198,5
gnn,24,absolute_gap,9.864,4.5406346899762795,5
gnn,24,inference_time_seconds,0.12818469049199663,0.014688027894949957,5
gnn,24,first_loss_step,32.185738682569806,14.595005412366266,5
gnn,24,first_odd_cycle_step,28.373954149298974,12.785363989588927,5
gnn,24,parameter_count,38337.0,0.0,5
gnn,24,exact_rate,0.4779999999999999,0.1928380542439198,5
gnn,24,unbalanced_bipartite_rate,0.036,0.02255594666299044,5
gnn,24,nonbipartite_rate,0.48599999999999993,0.19347659259479072,5
gnn,24,odd_cycle_first_loss_rate,0.46799999999999997,0.2091383883303858,5
gnn,24,partition_imbalance_first_loss_rate,0.054000000000000006,0.04354683990665105,5
gnn,25,optimality_ratio,0.9318076923076923,0.027377645207211643,5
gnn,25,exact_optimum,0.484,0.21009453857581456,5
gnn,25,absolute_gap,10.638,4.270912652325004,5
gnn,25,inference_time_seconds,0.1496788983239948,0.020994074547191044,5
gnn,25,first_loss_step,29.744176297275338,13.834229014825395,5
gnn,25,first_odd_cycle_step,29.744176297275338,13.834229014825395,5
gnn,25,parameter_count,38337.0,0.0,5
gnn,25,exact_rate,0.484,0.21009453857581456,5
gnn,25,unbalanced_bipartite_rate,0.0,0.0,5
gnn,25,nonbipartite_rate,0.516,0.21009453857581456,5
gnn,25,odd_cycle_first_loss_rate,0.516,0.21009453857581456,5
gnn,25,partition_imbalance_first_loss_rate,0.0,0.0,5
gnn,30,optimality_ratio,0.8994666666666667,0.03469245103254255,5
gnn,30,exact_optimum,0.25799999999999995,0.16270063075401758,5
gnn,30,absolute_gap,22.619999999999997,7.805801482322077,5
gnn,30,inference_time_seconds,0.29287804183400656,0.05018924161948638,5
gnn,30,first_loss_step,44.404609790054494,27.030091676906277,5
gnn,30,first_odd_cycle_step,33.880255844645546,9.832344394561316,5
gnn,30,parameter_count,38337.0,0.0,5
gnn,30,exact_rate,0.25799999999999995,0.16270063075401758,5
gnn,30,unbalanced_bipartite_rate,0.05800000000000001,0.08161048567899085,5
gnn,30,nonbipartite_rate,0.6839999999999999,0.2183705404892926,5
gnn,30,odd_cycle_first_loss_rate,0.6580000000000001,0.22425703061951377,5
gnn,30,partition_imbalance_first_loss_rate,0.08399999999999999,0.09275155267244493,5
gnn,40,optimality_ratio,0.845055,0.04096076087696275,5
gnn,40,exact_optimum,0.11200000000000002,0.13122925870834978,5
gnn,40,absolute_gap,61.97800000000001,16.3843043507851,5
gnn,40,inference_time_seconds,0.821232685418001,0.09789751936325361,5
gnn,40,first_loss_step,43.16867381812737,23.422338072109007,5
gnn,40,first_odd_cycle_step,36.06357176908583,7.004049537035969,5
gnn,40,parameter_count,38337.0,0.0,5
gnn,40,exact_rate,0.11200000000000002,0.13122925870834978,5
gnn,40,unbalanced_bipartite_rate,0.022,0.047606116646077994,5
gnn,40,nonbipartite_rate,0.866,0.17747544440573879,5
gnn,40,odd_cycle_first_loss_rate,0.8540000000000001,0.17594865173527788,5
gnn,40,partition_imbalance_first_loss_rate,0.033999999999999996,0.048567953541261186,5
least_degree,6,optimality_ratio,0.9880000000000001,0.0046171139274825,5
least_degree,6,exact_optimum,0.946,0.020777012673671356,5
least_degree,6,absolute_gap,0.10800000000000001,0.04155402534734278,5
least_degree,6,inference_time_seconds,0.00025584950200204957,1.5126235404437985e-05,5
least_degree,6,first_loss_step,7.0,0.0,5
least_degree,6,first_odd_cycle_step,7.0,0.0,5
least_degree,6,parameter_count,0.0,0.0,5
least_degree,6,exact_rate,0.946,0.020777012673671356,5
least_degree,6,unbalanced_bipartite_rate,0.0,0.0,5
least_degree,6,nonbipartite_rate,0.054000000000000006,0.02077701267367139,5
least_degree,6,odd_cycle_first_loss_rate,0.054000000000000006,0.02077701267367139,5
least_degree,6,partition_imbalance_first_loss_rate,0.0,0.0,5
least_degree,7,optimality_ratio,0.8383333333333333,0.003871567725642025,5
least_degree,7,exact_optimum,0.03,0.023229406353851945,5
least_degree,7,absolute_gap,1.94,0.04645881270770393,5
least_degree,7,inference_time_seconds,0.00031009857800013525,2.2423391358068296e-05,5
least_degree,7,first_loss_step,6.951875366057673,0.061796757069565424,5
least_degree,7,first_odd_cycle_step,6.951875366057673,0.061796757069565424,5
least_degree,7,parameter_count,0.0,0.0,5
least_degree,7,exact_rate,0.03,0.023229406353851945,5
least_degree,7,unbalanced_bipartite_rate,0.0,0.0,5
least_degree,7,nonbipartite_rate,0.97,0.023229406353851966,5
least_degree,7,odd_cycle_first_loss_rate,0.97,0.023229406353851966,5
least_degree,7,partition_imbalance_first_loss_rate,0.0,0.0,5
least_degree,8,optimality_ratio,0.850625,0.013696611328194712,5
least_degree,8,exact_optimum,0.358,0.05074138586013448,5
least_degree,8,absolute_gap,2.3899999999999997,0.21914578125111497,5
least_degree,8,inference_time_seconds,0.0004603111639989488,2.0216679647582585e-05,5
least_degree,8,first_loss_step,9.74593098050725,0.1452569621785819,5
least_degree,8,first_odd_cycle_step,9.74593098050725,0.1452569621785819,5
least_degree,8,parameter_count,0.0,0.0,5
least_degree,8,exact_rate,0.358,0.05074138586013448,5
least_degree,8,unbalanced_bipartite_rate,0.0,0.0,5
least_degree,8,nonbipartite_rate,0.642,0.05074138586013449,5
least_degree,8,odd_cycle_first_loss_rate,0.642,0.05074138586013449,5
least_degree,8,partition_imbalance_first_loss_rate,0.0,0.0,5
least_degree,9,optimality_ratio,0.8235000000000001,0.006743961728156742,5
least_degree,9,exact_optimum,0.0,0.0,5
least_degree,9,absolute_gap,3.53,0.1348792345631352,5
least_degree,9,inference_time_seconds,0.0006186840859990751,3.004339309300845e-05,5
least_degree,9,first_loss_step,8.768,0.09910003438875908,5
least_degree,9,first_odd_cycle_step,8.768,0.09910003438875908,5
least_degree,9,parameter_count,0.0,0.0,5
least_degree,9,exact_rate,0.0,0.0,5
least_degree,9,unbalanced_bipartite_rate,0.0,0.0,5
least_degree,9,nonbipartite_rate,1.0,0.0,5
least_degree,9,odd_cycle_first_loss_rate,1.0,0.0,5
least_degree,9,partition_imbalance_first_loss_rate,0.0,0.0,5
least_degree,10,optimality_ratio,0.81088,0.020680024785925528,5
least_degree,10,exact_optimum,0.182,0.09513123605648978,5
least_degree,10,absolute_gap,4.728,0.5170006196481383,5
least_degree,10,inference_time_seconds,0.001000481671999252,0.0004787674093235823,5
least_degree,10,first_loss_step,12.193935713036836,0.10172545268376897,5
least_degree,10,first_odd_cycle_step,12.193935713036836,0.10172545268376897,5
least_degree,10,parameter_count,0.0,0.0,5
least_degree,10,exact_rate,0.182,0.09513123605648978,5
least_degree,10,unbalanced_bipartite_rate,0.0,0.0,5
least_degree,10,nonbipartite_rate,0.818,0.09513123605648978,5
least_degree,10,odd_cycle_first_loss_rate,0.818,0.09513123605648978,5
least_degree,10,partition_imbalance_first_loss_rate,0.0,0.0,5
least_degree,11,optimality_ratio,0.7872,0.006205560124249389,5
least_degree,11,exact_optimum,0.0,0.0,5
least_degree,11,absolute_gap,6.3839999999999995,0.1861668037274825,5
least_degree,11,inference_time_seconds,0.0010986336699897335,5.008012857626325e-05,5
least_degree,11,first_loss_step,10.729999999999999,0.13516469357993952,5
least_degree,11,first_odd_cycle_step,10.729999999999999,0.13516469357993952,5
least_degree,11,parameter_count,0.0,0.0,5
least_degree,11,exact_rate,0.0,0.0,5
least_degree,11,unbalanced_bipartite_rate,0.0,0.0,5
least_degree,11,nonbipartite_rate,1.0,0.0,5
least_degree,11,odd_cycle_first_loss_rate,1.0,0.0,5
least_degree,11,partition_imbalance_first_loss_rate,0.0,0.0,5
least_degree,12,optimality_ratio,0.7666666666666666,0.008556883454263163,5
least_degree,12,exact_optimum,0.048,0.028314295539645498,5
least_degree,12,absolute_gap,8.4,0.3080478043534745,5
least_degree,12,inference_time_seconds,0.0014715109239986646,6.737798501616324e-05,5
least_degree,12,first_loss_step,14.641696676332373,0.17783045004663536,5
least_degree,12,first_odd_cycle_step,14.641696676332373,0.17783045004663536,5
least_degree,12,parameter_count,0.0,0.0,5
least_degree,12,exact_rate,0.048,0.028314295539645498,5
least_degree,12,unbalanced_bipartite_rate,0.0,0.0,5
least_degree,12,nonbipartite_rate,0.9520000000000002,0.028314295539645484,5
least_degree,12,odd_cycle_first_loss_rate,0.9520000000000002,0.028314295539645484,5
least_degree,12,partition_imbalance_first_loss_rate,0.0,0.0,5
least_degree,13,optimality_ratio,0.7454761904761904,0.006350978628443072,5
least_degree,13,exact_optimum,0.0,0.0,5
least_degree,13,absolute_gap,10.690000000000001,0.26674110239461035,5
least_degree,13,inference_time_seconds,0.002131798749996906,0.0006034584335061063,5
least_degree,13,first_loss_step,12.648,0.09349655703152172,5
least_degree,13,first_odd_cycle_step,12.648,0.09349655703152172,5
least_degree,13,parameter_count,0.0,0.0,5
least_degree,13,exact_rate,0.0,0.0,5
least_degree,13,unbalanced_bipartite_rate,0.0,0.0,5
least_degree,13,nonbipartite_rate,1.0,0.0,5
least_degree,13,odd_cycle_first_loss_rate,1.0,0.0,5
least_degree,13,partition_imbalance_first_loss_rate,0.0,0.0,5
least_degree,14,optimality_ratio,0.7333877551020409,0.008911642321192943,5
least_degree,14,exact_optimum,0.013999999999999999,0.011105780420791196,5
least_degree,14,absolute_gap,13.063999999999998,0.43667047373845375,5
least_degree,14,inference_time_seconds,0.0023211366679933717,7.745180705357505e-05,5
least_degree,14,first_loss_step,16.719659039373326,0.21480381946988764,5
least_degree,14,first_odd_cycle_step,16.719659039373326,0.21480381946988764,5
least_degree,14,parameter_count,0.0,0.0,5
least_degree,14,exact_rate,0.013999999999999999,0.011105780420791196,5
least_degree,14,unbalanced_bipartite_rate,0.0,0.0,5
least_degree,14,nonbipartite_rate,0.986,0.011105780420791203,5
least_degree,14,odd_cycle_first_loss_rate,0.986,0.011105780420791203,5
least_degree,14,partition_imbalance_first_loss_rate,0.0,0.0,5
least_degree,15,optimality_ratio,0.7188928571428571,0.010623646938783262,5
least_degree,15,exact_optimum,0.0,0.0,5
least_degree,15,absolute_gap,15.742,0.5949242285718636,5
least_degree,15,inference_time_seconds,0.002883166837997082,7.106501379061211e-05,5
least_degree,15,first_loss_step,14.612,0.0983190920798692,5
least_degree,15,first_odd_cycle_step,14.612,0.0983190920798692,5
least_degree,15,parameter_count,0.0,0.0,5
least_degree,15,exact_rate,0.0,0.0,5
least_degree,15,unbalanced_bipartite_rate,0.0,0.0,5
least_degree,15,nonbipartite_rate,1.0,0.0,5
least_degree,15,odd_cycle_first_loss_rate,1.0,0.0,5
least_degree,15,partition_imbalance_first_loss_rate,0.0,0.0,5
least_degree,16,optimality_ratio,0.70028125,0.0032533573817668028,5
least_degree,16,exact_optimum,0.002,0.005552890210395598,5
least_degree,16,absolute_gap,19.182,0.20821487243307585,5
least_degree,16,inference_time_seconds,0.003876929496000168,0.0005574501926965398,5
least_degree,16,first_loss_step,18.76769696969697,0.24079427617599478,5
least_degree,16,first_odd_cycle_step,18.76769696969697,0.24079427617599478,5
least_degree,16,parameter_count,0.0,0.0,5
least_degree,16,exact_rate,0.002,0.005552890210395598,5
least_degree,16,unbalanced_bipartite_rate,0.0,0.0,5
least_degree,16,nonbipartite_rate,0.998,0.0055528902103956015,5
least_degree,16,odd_cycle_first_loss_rate,0.998,0.0055528902103956015,5
least_degree,16,partition_imbalance_first_loss_rate,0.0,0.0,5
least_degree,17,optimality_ratio,0.6910555555555555,0.006750617382888835,5
least_degree,17,exact_optimum,0.0,0.0,5
least_degree,17,absolute_gap,22.244000000000003,0.486044451567992,5
least_degree,17,inference_time_seconds,0.004399294830000093,0.00010021638585759919,5
least_degree,17,first_loss_step,16.554,0.1208949772010696,5
least_degree,17,first_odd_cycle_step,16.554,0.1208949772010696,5
least_degree,17,parameter_count,0.0,0.0,5
least_degree,17,exact_rate,0.0,0.0,5
least_degree,17,unbalanced_bipartite_rate,0.0,0.0,5
least_degree,17,nonbipartite_rate,1.0,0.0,5
least_degree,17,odd_cycle_first_loss_rate,1.0,0.0,5
least_degree,17,partition_imbalance_first_loss_rate,0.0,0.0,5
least_degree,20,optimality_ratio,0.65108,0.003781881069931544,5
least_degree,20,exact_optimum,0.0,0.0,5
least_degree,20,absolute_gap,34.891999999999996,0.37818810699315825,5
least_degree,20,inference_time_seconds,0.007825823911993147,0.0005516280871903023,5
least_degree,20,first_loss_step,22.686,0.3816577022535421,5
least_degree,20,first_odd_cycle_step,22.686,0.3816577022535421,5
least_degree,20,parameter_count,0.0,0.0,5
least_degree,20,exact_rate,0.0,0.0,5
least_degree,20,unbalanced_bipartite_rate,0.0,0.0,5
least_degree,20,nonbipartite_rate,1.0,0.0,5
least_degree,20,odd_cycle_first_loss_rate,1.0,0.0,5
least_degree,20,partition_imbalance_first_loss_rate,0.0,0.0,5
least_degree,23,optimality_ratio,0.6246363636363637,0.005577058212354406,5
least_degree,23,exact_optimum,0.0,0.0,5
least_degree,23,absolute_gap,49.547999999999995,0.7361716840307847,5
least_degree,23,inference_time_seconds,0.01238171808200782,0.0006080406601468136,5
least_degree,23,first_loss_step,22.464,0.1271114668190207,5
least_degree,23,first_odd_cycle_step,22.464,0.1271114668190207,5
least_degree,23,parameter_count,0.0,0.0,5
least_degree,23,exact_rate,0.0,0.0,5
least_degree,23,unbalanced_bipartite_rate,0.0,0.0,5
least_degree,23,nonbipartite_rate,1.0,0.0,5
least_degree,23,odd_cycle_first_loss_rate,1.0,0.0,5
least_degree,23,partition_imbalance_first_loss_rate,0.0,0.0,5
least_degree,24,optimality_ratio,0.6152222222222222,0.003953471503857061,5
least_degree,24,exact_optimum,0.0,0.0,5
least_degree,24,absolute_gap,55.408,0.56929989655541,5
least_degree,24,inference_time_seconds,0.014529529500003214,0.000781107222024784,5
least_degree,24,first_loss_step,26.742,0.08927900892444357,5
least_degree,24,first_odd_cycle_step,26.742,0.08927900892444357,5
least_degree,24,parameter_count,0.0,0.0,5
least_degree,24,exact_rate,0.0,0.0,5
least_degree,24,unbalanced_bipartite_rate,0.0,0.0,5
least_degree,24,nonbipartite_rate,1.0,0.0,5
least_degree,24,odd_cycle_first_loss_rate,1.0,0.0,5
least_degree,24,partition_imbalance_first_loss_rate,0.0,0.0,5
least_degree,25,optimality_ratio,0.6119743589743589,0.0039794535132331435,5
least_degree,25,exact_optimum,0.0,0.0,5
least_degree,25,absolute_gap,60.532000000000004,0.6207947480643712,5
least_degree,25,inference_time_seconds,0.016573411083998464,0.00045976695126168977,5
least_degree,25,first_loss_step,24.330000000000002,0.19235775946514086,5
least_degree,25,first_odd_cycle_step,24.330000000000002,0.19235775946514086,5
least_degree,25,parameter_count,0.0,0.0,5
least_degree,25,exact_rate,0.0,0.0,5
least_degree,25,unbalanced_bipartite_rate,0.0,0.0,5
least_degree,25,nonbipartite_rate,1.0,0.0,5
least_degree,25,odd_cycle_first_loss_rate,1.0,0.0,5
least_degree,25,partition_imbalance_first_loss_rate,0.0,0.0,5
least_degree,30,optimality_ratio,0.5728266666666666,0.0031640347219721856,5
least_degree,30,exact_optimum,0.0,0.0,5
least_degree,30,absolute_gap,96.114,0.7119078124437412,5
least_degree,30,inference_time_seconds,0.030706155500003617,0.0006371982991156932,5
least_degree,30,first_loss_step,32.628,0.1352787085252047,5
least_degree,30,first_odd_cycle_step,32.628,0.1352787085252047,5
least_degree,30,parameter_count,0.0,0.0,5
least_degree,30,exact_rate,0.0,0.0,5
least_degree,30,unbalanced_bipartite_rate,0.0,0.0,5
least_degree,30,nonbipartite_rate,1.0,0.0,5
least_degree,30,odd_cycle_first_loss_rate,1.0,0.0,5
least_degree,30,partition_imbalance_first_loss_rate,0.0,0.0,5
least_degree,40,optimality_ratio,0.519915,0.0019896430648651616,5
least_degree,40,exact_optimum,0.0,0.0,5
least_degree,40,absolute_gap,192.034,0.7958572259460729,5
least_degree,40,inference_time_seconds,0.0885554098280008,0.000606858503522127,5
least_degree,40,first_loss_step,42.721999999999994,0.1861253919143299,5
least_degree,40,first_odd_cycle_step,42.721999999999994,0.1861253919143299,5
least_degree,40,parameter_count,0.0,0.0,5
least_degree,40,exact_rate,0.0,0.0,5
least_degree,40,unbalanced_bipartite_rate,0.0,0.0,5
least_degree,40,nonbipartite_rate,1.0,0.0,5
least_degree,40,odd_cycle_first_loss_rate,1.0,0.0,5
least_degree,40,partition_imbalance_first_loss_rate,0.0,0.0,5
lookahead,6,optimality_ratio,1.0,0.0,5
lookahead,6,exact_optimum,1.0,0.0,5
lookahead,6,absolute_gap,0.0,0.0,5
lookahead,6,inference_time_seconds,0.00027215325200446484,1.6148034244280112e-05,5
lookahead,6,first_loss_step,,,0
lookahead,6,first_odd_cycle_step,,,0
lookahead,6,parameter_count,0.0,0.0,5
lookahead,6,exact_rate,1.0,0.0,5
